Date	Time	Location	Description
11-15-11	1500	Emily Couric Center	LARCENY
11-15-11	2019	Aquatic Fitness Center	ASSIST CITIZEN
11-16-11	0218	Ivy Road & Old Ivy Road	LIQUOR LAW VIOLATION
11-16-11	0420	Culbreth Parking Garage	ASSIST CITIZEN
11-16-11	1330	446 Farrish Circle	FRAUD BY IMPERSONATION
11-16-11	1535	400 Brandon Avenue	PROPERTY DAMAGE
11-17-11	0150	160 McCormick Rd	TRESPASS/DIP
11-17-11	1000	UVA Hospital West	OBSCENE PHONE CALLS
11-17-11	1301	218 14th Street	ASSIST CITIZEN
11-17-11	1657	North Grounds Rec. Center	PROPERTY LOST
11-18-11	0200	Gwathmey House	THREATENING PHOME CALLS
11-18-11	0480	218 14TH NW	ASSIST CITIZEN
11-18-11	0315		ASSIST CITIZEN
11-18-11	1800	UVA Hospital East Garage	PROPERTY DAMAGE
11-19-11	0430	1540 Jefferson Park Avenue	DUI
11-19-11	0500	Bice House	ASSUALT/INTIMIDATION
11-19-11	2000	400 Copley Road	LARCENY
11-20-11	0400	New Cabell Hall	BURGLARY/BREAKING & ENTERING
11-20-11	0120	Culbreth Road	ASSIST CITIZEN
11-20-11	0250	14TH Street	ASSIST CITIZEN
11-20-11	0200	Dabney House	ASSIST CITIZEN
11-20-11	0149	Mary Munford Dorm	ASSIST CITIZEN
11-20-11	0220	Lambeth Dorm	ASSIST CITIZEN
11-20-11	0400	Fitzhugh Dorm	ASSIST CITIZEN
11-20-11	0400	Handcock House	ASSISTED CITIZEN
11-20-11	2235	McCormick Road West Café	FIRES NOT ARSON
11-21-11	0818	Central Grounds Parking Garage Booth	COUNTERFEITING
11-21-11	1335	McCormick Road	VEHICLE ACCIDENT
11-21-11	2245	210 Emmett Street	LOST PROPERTY
11-22-11	0800	Rotunda	FOUND PROPERTY
11-22-11	1036	UVA Art Museum	VANDALISM
11-22-11	1145	UVA Hospital	LOST PROPERTY
11-22-11	1745	Wilsdorf Hall	LOST PROPERTY
11-22-11	1806	435 Treehouse Drive	ASSIST CITIZEN
11-23-11	0420	Emmet Street	PROPERTY DAMAGE
11-23-11	1300	UVA Hospital East	TRESPASS
11-23-11	1645	UVA Hospital East	LOST PROPERTY
11-23-11	2000	170 Rugby Road	PROPERTY DAMAGE
11-24-11	0300	1400 Wertland Street	LIQUOR LAW VIOLATION
11-24-11	0859	UVA Hospital	ASSIST AGENCY
11-24-11	1034	UVA Hospital	ASSIST AGENCY
11-26-11	0515	1619 University Ave	DUI
11-26-11	1633	North Gate Scott Stadium	DIP
11-26-11	1423	McCormick Road	ASSIST CITIZEN
11-26-11	2020	Alderman Rd.	DIP
11-26-11	1516	West Gate Scott Stadium	DIP
11-26-11	1600	Physics Building	DIP
11-26-11	2041	North Gate Scott Stadium	DISORDERLY CONDUCT
11-26-11	2015	North Gate Scott Stadium	DIP
11-26-11	1648	North Gate Scott Stadium	DIP
11-26-11	2200	Scott Stadium	ASSAULT
11-26-11	2020	East Gate Scott Stadium	DIP
11-26-11	1940	North Gate Scott Stadium	DIP
11-26-11	2230	1815 Stadium Road	PROPERTY LOST
11-27-11	1320	Malone House	LARCENY
11-27-11	1517	2009 Stadium Road	FOUND PROPERTY
11-28-11	0800	2304 Ivy Road	FOUND PROPERTY
11-28-11	0740	Ruffner Hall	FOUND PROPERTY
11-28-11	1000	Rotunda South Columns	LARCENY
11-28-11	1159	Bayly Art Museum	VANDALISM
11-28-11	1135	Scott Stadium	ASSIST CITIZEN
11-28-11	1220	Alderman Library	PROPERTY LOST
11-28-11	1329	Hospital Room 6113B	ASSIST AGENCY
11-28-11	2100	2244 Ivy Road	ASSIST AGENCY
11-29-11	0700	UVA Medical Center	SUSPICIOUS CIRCUMSTANCES
11-28-11	0820	Pratt Drive NO P.I.	TRAFFIC ACCIDENT
11-29-11	1330	Cabell Hall	STOLEN AUTO
11-29-11	1300	461 Lambeth	ASSIST CITIZEN
11-29-11	1340	1191 Millmont St	LARCENY
11-29-11	1530	Elson Student Health	ASSIST CITIZEN
11-30-11	1422	UVA Emergency Room	DRUNK IN PUBLIC
11-30-11	1650	2 lot	PROPERTY DAMAGE
11-30-11	1732	100 Roosevelt Brown Blvd	LARCENY
11-30-11	2116	Brown College	ASSIST CITIZEN
12-01-11	1800	O Hill Dining Hall	VERBAL THREATS
12-02-11	0130	1215 Lee Street	LIQUOR LAW VIOLATION
12-02-11	0830	Eye Clinic	TRESPASSING
12-02-11	0900	1101 Millmont Street	SUSPICIOUS CIRCUMSTANCES
12-02-11	1504	Clark Hall	SUSPICIOUS CIRCUMSTANCES
12-02-11	2330	450 Whitehead Road	ASSIST AGENCY
12-03-11	0045	436 McCormick Rd.	VANDALISM
12-03-11	0030	1215 Lee St.	ASSIST AGENCY
12-03-11	0115	1827 Madison Lane	VANDALISM
12-03-11	0215	Echols Dorm	ASSIST CITIZEN
12-03-11	1610	381 Gooch Dorm	LARCENY
12-04-11	0215	583 Brandon Ave	DRUNK IN PUBLIC
12-04-11	2333	Lefevre Dorm	DRUG/NARCOTIC VIOLATION
12-05-11	1010	HOSPITAL LOBBY	LARCENY
12-05-11	1601	170 Culbreth Rd	VANDALISM
12-05-11	2345	450 Tree House Drive	DRUG NARCOTIC VIOLATION
12-06-11	0129	Clemons Library	LOST PROPERTY
12-06-11	0720	291 McCormick Road	FOUND PROPERTY
12-06-11	0947	510 Massie Road NO P.I.	TRAFFIC ACCIDENT
12-06-11	1200	Hospital Garage NO P.I.	HIT AND RUN
12-06-11	1740	1215 Lee St	PROPERTY DAMAGE
12-06-11	2100	Hospital	Sex Offense
12-06-11	2030	Clark Library Parking Lot	SUSPICIOUS CIRCUMSTANCES
12-06-11	2140	579 McCormick Road	ASSIST CITIZEN MEDICAL
12-07-11	0340	1224 Jefferson Park Avenue	DRUNK IN PUBLIC
12-07-11	1115	343 Mary Mumford Dorm	ASSIST CITIZEN
12-08-11	0900	UVA Ophthalmology Clinic	FOUND PROPERTY
12-08-11	1615	Nau Hall	BREAKING AND ENTERING
12-08-11	1716	UVA Hospital	ASSIST CITIZEN
12-08-11	1413	UVA Hospital	ASSIST AGENCY
12-08-11	1934	Wilson Hall	LOST PROPERTY
12-08-11	2345	173 Culbreth Road	ASSIST CITIZEN
12-09-11	1027	UVA Hospital	ASIST AGENCY
12-10-11	0102	UVA Hospital	ASIST AGENCY
12-11-11	0251	525 McCormick Road	DIP
12-11-11	0456	Emergency Room	FOUND PROPERTY
12-12-11	1515	2304 Ivy Road	ANNOYING CALLS
12-12-11	1415	Outpatient Pharmacy Multistory building	PROPERTY LOST
12-12-11	1837	2454 Old Ivy Road	BURGLARY
12-13-11	0410	1000 Block of West Main St. NW	DUI
12-13-11	0500	Campbell Hall	VANDALISM
12-13-11	1353	Madison Hall	VANDALISM
12-13-11	1550	Thornton Hall Room	ASSIST CITIZEN
12-13-11	1710	UVA Hospital 5 East	ASSIST AGENCY
12-13-11	1715	UVA Hospital 5 East	ASSIST AGENCY
12-14-11	0750	Booker House	VANDALISM
12-14-11	1230	1815 Stadium Rd	VEHICLE THEFT
12-14-11	1500	1224 Jefferson Park Ave.	ANNOYING PHONE CALLS
12-14-11	1420	100 Darden Blvd.	LARCENY
12-14-11	1530	1215 Lee St.	ASSIST AGENCY
12-14-11	1341	Whitehead Road at T4 Parking lot	ASSIST CITIZEN
12-14-11	1401	Kent Dorm Bicycle Rack	LARCENY
12-14-11	1701	South Lawn area	PROPERTY DAMAGE
12-14-11	1000	UVA Parking and Transportation	THREAT
12-15-11	1044	1105 West Main Street NO P. I.	TRAFFIC ACCIDENT
12-15-11	1430	UVA Hospital	DRUG VIOLATION
12-15-11	1642	Campbell Hall	LARCENY
12-15-11	2230	1335 Lee Street West Complex	PROPERTY FOUND
12-15-11	1856	Wilson Hall	PROPERTY LOST
12-15-11	2048	Chemistry Building	LARCENY
12-16-11	0940	456 Lambeth Field	LARCENY
12-16-11	1205	West Gate of Scott Stadium	SUSPICIOUS CIRCUMSTANCES
12-16-11	1600	1215 Lee Street	LARCENY THEFT FROM BUILDING
12-16-11	2130	1215 Lee Street	ASSIST AGENCY
12-16-11	2230	Peds Waiting Room UVA ER	SUSPICIOUS CIRCUMSTANCES
12-18-11	0500	Nau Hall	ATTEMPTED B&E
12-19-11	1200	Bavaro Hall	FRAUD
12-19-11	1700	Jordan Hall	TRESPASS
OCC:	12-19-11	Primary Care	VANDALISM
12-19-11	1806	Carruthers Hall	FOUND PROPERTY
12-19-11	2100	UVA Health Sciences Center	FRAUD
12-21-11	2340	304 14th St NW	MEDICAL ASSIST
12-22-11	1655	Gwathmey Dorm	ASSIST CITIZEN
12-23-11	1410	McKim Hall	SUSPICOUS CIRCUMSTANCE
12-23-11	1510	1018 W. Main Street	CONTERFEITING
12-23-11	1820	UVA Emergency Room	DIP
12-23-11	1930	1215 Lee Street	ASSAULT
12-23-11	1847	117 Mimosa Court	TRESPASS
12-23-11	2330	1015 Massie Road	DRUG POSSESSION
12-26-11	2320	UVA Police Dept.	FOUND PROPERTY
12-27-11	0530	1215 Lee Street	LOST PROPERTY
12-27-11	0310	115 Madison Lane	SUSPICIOUS CIRCUMSTANCE
12-27-11	0500	14th Street Garage	DUI
12-28-11	1250	Hospital West	BURGLARY
12-28-11	1930	160 McCormick Road	LARCENY
12-30-11	0400	843 West Main Street	DUI
12-30-11	0500	1309 West Main St. NW	DUI
