Date	Time	Location	Description
11-21-10	0309	Aquatics Fitness Center	ASSIST CITIZEN
11-21-10	0657	UVA Hospital	ASSIST AGENCY
11-21-10	2135	Cauthen House	DRUG VIOLATION
11-22-10	0135	Lefevre Dorm	ASSIST CITIZEN
11-22-10	2045	Hancock Drive	DRUG VIOLATION
11-23-10	0050	Thornton Hall	VANDALISM
11-23-10	1215	Duffy Boulevard	DISORDERLY CONDUCT
11-23-10	1100	457 Lambeth Field	LARCENY
11-23-10	1530	121 Gildersleeve	uspicious Circumstances
11-23-10	1455	14th & Wertland	PROPERTY LOST
11-23-10	1705	5 West Staff Lounge	LARCENY
11-23-10	1620	Hospital Drive Upper Parking Lot	VANDALISM
11-24-10	0015	Dell Basketball Court	LARCENY
11-24-10	1200	Edgemont Road	FOUND PROPERTY
11-24-10	2048	1215 Lee Street	TRESPASSING
11-24-10	1843	UVA Hospital	ASSIST AGENCY
11-25-10	0131	New Cabell Hall	FOUND PROPERTY
11-25-10	1515	Thornton Hall	BURGLARY
11-26-10	1149	UVA Hospital	ASSIST AGENCY
11-27-10	0205	UVA Hospital	ASSAULT
11-27-10	1942	HSC East Parking Garage NO P.I.	HIT & RUN
11-28-10	0315	200 McCormick Road	SIMPLE ASSAULT
11-28-10	1530	Mitchell Dorm	BREAKING AND ENTERING
11-28-10	1842	474 Faulkner Way	BREAKING AND ENTERING
11-29-10	1137	Ruffin Hall	FOUND PROPERTY
11-29-10	1445	Madison Hall Bus Stop	SUSPICIOUS CIRCUMSTANCES
11-29-10	1507	Office of African American Affairs	LARCENY
11-29-10	1720	291 McCormick Road	LARCENY
11-29-10	1655	525 McCormick Road	LARCENY
11-30-10	1025	Rouss Hall	PROPERTY LOST
11-30-10	0950	Lee Street	TRAFFIC ACCIDENT
11-29-10	0900	Lee Street	TRAFFIC ACCIDENT
11-30-10	1150	UVA Hospital	ASSIST AGENCY
11-30-10	1240	University Hall	ASSAULT
11-30-10	1500	Millmont Street	SUSPICIOUS CIRCUMSTANCE
11-30-10	1850	Massie Road	ASSIST CITIZEN MEDICAL
12-01-10	0350	McCormick and Edgemont	DUI
12-01-10	1045	Air Force ROTC	ATTEMPTED BURGLARY
12-01-10	1416	4 Elevator Room	LARCENY
12-01-10	1505	2304 Ivy Road	SUSPICIOUS PERSON
12-01-10	1505	University Hall Parking Lot South	LARCENY
12-01-10	1730		ASSIST CITIZEN
12-01-10	1940	5	SAFEKEEPING
12-02-10	0843	UVA Hospital	LARCENY FROM BUILDING
12-02-10	1152	UVA Hospital	SUSPICIOUS CIRCUMSTANCE
12-02-10	1430	New Cabell	LOST PROPERTY
12-02-10	1430	Memorial Gym	PROPERTY LOST
12-02-10	1831	Davis House	ASSIST CITIZEN
12-03-10	0107	Maupin House	ASSIST CITIZEN
12-03-10	0445	Humphreys Dorm	ASSIST CITIZEN
12-03-10	0552	McCormick Road	VANDALISM
12-03-10	1100	Newcomb Hall	VANDALISM
12-03-10	1200	Dell Parking Lot	PROPERTY DAMAGE
12-04-10	0041	Tuttle House	VANDALISM
12-04-10	0309	Gwathmey Dorm	ASSIST CITIZEN
12-04-10	0430	Webb Dorm	LIQUOR LAW VIOLATION
12-04-10	0513	Rugby Road	NARCOTICS VIOLATION
12-04-10	1350	R1 Parking Lot	VANDALISM
12-04-10	1815	Massie Road NO P.I.	TRAFFIC ACCIDENT
12-05-10	1021	4	BREAKING & ENTERING
12-05-10	1410	Fitzhugh Dorm	LARCENY
12-06-10	0409	Bonnycastle Drive	DRUG VIOLATION
12-07-10	0140	Martha Jefferson Emergency Room	ASSIST CITIZEN MENTAL
12-07-10	1510	John Paul Jones Arena	LARCENY ALL OTHER
12-07-10	1700	UVA Hospital	SAFEKEEPING
12-08-10	0700	Physics Building	FOUND PROPERTY
12-08-10	0936	1215 Lee Street	FRAUD BY IMPERSONATION
12-09-10	0410	Ruffner Hall	ASSIST MEDICAL
12-09-10	1122	4	BREAKING AND ENTERING
12-09-10	1615	UVA Hospital	ASSIST AGENCY
12-09-10	1942	x	x
12-10-10	0007	Clemons Library	LARCENY
12-10-10	0340	Preston Avenue	DUI
12-10-10	0445	W Main Street & Jefferson Park Avenue	DUI
12-10-10	1112	Physics Building	ASSIST CITIZEN
12-10-10	1300	West Lawn	ASSIST AGENCY
12-11-10	1745	Cauthen Dorm	LOST PROPERTY
12-12-10	0050	Gibson Hall	PROPERTY DAMAGE
12-12-10	0205	Office of Student Affairs	FOUND PROPERTY
12-12-10	2130	Jordan Hall	TRESPASSING
12-12-10	2009	Davis Wing	BURGLARY
12-13-10	0244	Maupin House	ASSIST CITIZEN
12-13-10	0615	McCormick Road	FOUND PROPERTY
12-13-10	1400	Clark Hall	ASSIST CITIZEN
12-13-10	2002	Webb Dorm	ASSIST CITIZEN
12-14-10	0430	Jefferson Park Ave	DUI
12-14-10	1100	UVA Hospital	MISSING PATIENT
12-14-10	0955	Cauthen Dorm	LARCENY
12-14-10	1830	Lambeth Dorms	LARCENY
12-14-10	2244	McCormick Road	TRESPASS
12-15-10	0326	1340 Jefferson Park Avenue	DRUNK IN PUBLIC
12-15-10	0919	Varsity Hall	VANDALISM
12-15-10	1129	Aquatics Fitness Center	ASSIST CITIZEN
12-15-10	1425	Newcomb Hall Dining	PROPERTY LOST
12-15-10	2214	East Hospital Garage	STOLEN AUTO
12-16-10	0022	105 North Emmet Street	DRIVING SUSPENDED
12-16-10	0400	McCormick Road	TRAFFIC STOP
12-16-10	1015	Jefferson Park Avenue	ASSIST OTHER AGENCY
12-16-10	1241	Rotunda North Terrace	PROPERTY FOUND
12-16-10	0030	Hancock Drive	DRUG/NARCOTIC VIOLATION
12-17-10	1343	Olsson Hall	LARCENY
12-17-10	1715	Scott Stadium Parking Lot	PROPERTY DAMAGE
12-17-10	1725	291 McCormick Road	LARCENY
12-17-10	2015	15 Hancock Drive	NARCOTICS VIOLATION
12-18-10	1435	Chapel Bus Stop	DIP
12-20-10	0330	291 McCormick Road	DRUNK IN PUBLIC
12-20-10	1107	Lee Street @ Crispell Drive	TRAFFIC ACCIDENT
12-20-10	1100	Gilmer Hall	MEDICAL ASSIST
12-20-10	1600	Scott Stadium South Parking Lot	PROPERTY DAMAGE
12-20-10	1730	4	BREAKING & ENTERING
12-21-10	0033	McCue Center	FIRE ALARM
12-21-10	0850	story Building	LARCENY FROM BUILDING
12-21-10	1123	Bavaro Hall	ASSAULT SIMPLE
12-21-10	1430	Jefferson Park Avenue NO P.I.	TRAFFIC ACCIDENT
12-21-10	1600	Ivy Road	SUSPICIOUS CIRCUMSTANCE
12-22-10	0310	University Avenue/ Emmett Street	TRAFFIC STOP/ ELUDE
12-22-10	0950	UVA Hospital	LARCENY ALL OTHER
12-22-10	1138	Alderman Library	SUSPICIOUS CIRCUMSTANCE
12-22-10	1730	UVA Hospital	LARCENY FROM BUILDING
12-22-10	2001	Lee Street	ECO
12-23-10	1430	4 Building	SUSPICIOUS CIRCUMSTANCE
12-26-10	2148	UVA Emergency Room	ASSIST AGENCY
12-27-10	0845	Carruthers Hall	VANDALISM
12-27-10	0745	Bryant Hall Parking Lot	ASSIST CITIZEN
12-28-10	0115	Emmet Street	LIQUOR LAW VIOLATION
12-28-10	1008	Dell 1 Building	ANNOYING PHONE CALLS
12-28-10	1138	MR5 Building	BURGLARY
12-28-10	1825	Carrs Hill Field	SIMPLE ASSAULT
12-29-10	1023	Alderman Library	PROPERTY LOST
12-29-10	1021	Lee Street	HIT AND RUN
12-29-10	1358	UVA Old Medical School	BURGLARY
12-29-10	1608	Scott Stadium Parking Garage	TRESPASS
12-30-10	1618	x	x
12-31-10	1200	Fitzhugh Dorm	PROPERTY DAMAGE
