Date	Time	Location	Description
12-19-14	1133	1827 University Ave	SUSPICIOUS CIRCUMSTANCES
12-19-14	1800	130 Chemistry Dr	SUSPICIOUS CIRCUMSTANCE
12-19-14	2030	2474 Old Ivy Rd	Medical AssistL
12-20-14	1555	1210 Lee Street	LOST PROPERTY
12-21-14	0615	616 West Main Street	WARRANT SERVICE
12-21-14	1455	300 Massie Rd	PROPERTY DAMAGE
12-22-14	1420	450 Whitehead Road	LOST PROPERTY
12-23-14	0215	1215 Lee Street	FOUND PROPERTY
12-24-14	0852	1415 Jefferson Park Ave	LOST PROPERTY
12-24-14	1915	1215 Lee Street	ASSIST AGENCY
12-26-14	2140	1210 Lee St	TOWED VEHICLE
12-27-14	0420	100 14th Street NW	DISORDERLY CONDUCT
12-27-14	0430	1327 West Main Street	DRUNKENNESS
12-27-14	0833	Jefferson Park Avenue/Lane Road	HIT AND RUN
12-28-14	1345	201 Cabell Drive	MEDICAL ASSIST
12-28-14	1800	1215 Lee St	DIP
12-29-14	0445	1215 Lee Street	SIMPLE ASSAULT
12-30-14	1115	1215 Lee Street	LOST PROPERTY
12-30-14	1315	1215 Lee Street	LARCENY
12-31-14	0950	McCormick & Hancock Drive	GAS LEAK
12-31-14	1815	1215 Lee Street	LARCENY
